"logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
4.01405547278191,10.0807647993622,84.3717369151033,4.21734346567123e-08,1.26737124794568e-05,10.0762572630659,"DDIT4"
3.2568808173494,2.96717559663862,84.2878904702854,4.23544437888399e-08,1.26737124794568e-05,10.0717854840599,"GPRC5C"
1.70200655823894,7.88216588252874,84.2453260406415,4.24466988386703e-08,1.26737124794568e-05,10.0695131778554,"CPA4"
2.40645194975228,6.90662057208878,84.2429111055014,4.24519404376644e-08,1.26737124794568e-05,10.0693842114642,"MAP1LC3B"
2.67106721290941,4.52941934040923,84.1790589096178,4.25908208784783e-08,1.26737124794568e-05,10.0659725217581,"INO80D"
2.7022685739387,2.03069341432434,83.9444362848409,4.31059632453711e-08,1.27235593608373e-05,10.0534073882677,"PRKAA2"
3.65891509370662,4.03740677062992,83.6548815962854,4.37523417993404e-08,1.28110356975813e-05,10.0378372515823,"LINC00205"
1.69146315770509,5.4642492885628,83.4141247946963,4.42988998256712e-08,1.28509086968869e-05,10.0248376904498,"UBR2"
-5.52468682958521,11.962293806625,-83.2870671613013,4.45907326167219e-08,1.28509086968869e-05,10.0179576168193,"KRT14"
2.36683929108971,5.51113924578425,83.0493519848839,4.51431178720788e-08,1.29084629471559e-05,10.0050488924002,"CARS1"
2.21657661364111,7.96041586531278,82.6392543971547,4.61160331980156e-08,1.30550954733859e-05,9.98266633891118,"BRD2"
2.45502248158469,6.37481145279854,82.5342487057509,4.63692907718415e-08,1.30550954733859e-05,9.97691215793263,"CSNK1D"
1.52638452443895,5.19474213910558,82.2419181640611,4.70834265696478e-08,1.30818714030461e-05,9.96084285717884,"SUZ12"
1.80189201394662,5.71903886324533,82.2031165659505,4.71792307642438e-08,1.30818714030461e-05,9.95870440379451,"CGGBP1"
2.57064851215467,4.97782174724091,81.7176414736288,4.83984501035971e-08,1.33010484426415e-05,9.93183813438765,"RBM15"
1.43629250265615,9.37872451484519,81.449563326684,4.90883402286274e-08,1.33010484426415e-05,9.91691438926637,"MCL1"
2.70637419727478,4.15974700829554,81.3592233091787,4.93235528217329e-08,1.33010484426415e-05,9.91187097690905,"CAPN10"
3.24066644708373,8.68873503940826,81.1872144835346,4.97752522225433e-08,1.33010484426415e-05,9.902248312872,"NORAD"
-2.82877692832416,10.0887833480908,-81.1828736211005,4.97867172110568e-08,1.33010484426415e-05,9.90200513391502,"DSP"
2.97181161191517,12.1291168007093,80.9174604072981,5.04939434401167e-08,1.33922378539979e-05,9.88710465981657,"HSPA8"
3.41689962225722,9.03198099563802,79.6170509587131,5.41434709566108e-08,1.42161774382834e-05,9.81318343382326,"SQSTM1"
1.38533018034664,4.7346185267507,79.4991564709965,5.44901617207127e-08,1.42161774382834e-05,9.80640559775645,"SEC22C"
1.88127993357328,0.940639966786639,79.4060999416904,5.47657446189436e-08,1.42161774382834e-05,9.801046662899,"ENSG00000272123"
0.943702858332943,7.0663818001758,79.233326264454,5.52819746496255e-08,1.42277264986794e-05,9.79107574134166,"HNRNPL"
4.43881689348986,6.49497861371591,79.0218490089713,5.59220324782692e-08,1.42277264986794e-05,9.77883347999016,"TNFRSF10D"
2.08311487479276,6.84377188738526,79.0040197196821,5.59764109125387e-08,1.42277264986794e-05,9.77779945168255,"HP1BP3"
2.03900878041537,9.0884835750494,78.8135266464054,5.65614908240625e-08,1.42645350911572e-05,9.7667330630181,"KLF6"
-1.56274320315383,5.06017648882039,-78.7041969840317,5.69006891426177e-08,1.42645350911572e-05,9.76036637599404,"BCL6"
1.82958227215345,0.914791136076726,78.2829028345438,5.82314289488167e-08,1.44155730036794e-05,9.73572746154448,"ENSG00000271659"
3.11132179136103,7.14901012684572,78.1551973251764,5.86423650032333e-08,1.44155730036794e-05,9.72822553718991,"NRARP"
1.8230748144086,0.9115374072043,78.1420895195964,5.86847457049871e-08,1.44155730036794e-05,9.72745465477867,"ENSG00000273211"
4.84262161663822,10.2289998646406,77.7523335710891,5.99623408927733e-08,1.4631210926776e-05,9.70445769974591,"HSPA1A"
3.47308864219636,6.53179322770439,77.2917654749219,6.15165304425666e-08,1.47768246796779e-05,9.67709409977187,"KDM6B"
4.28513595493887,2.65891834676902,77.2504812657079,6.16582545489589e-08,1.47768246796779e-05,9.6746312489442,"FGFR1"
2.56830633498204,8.54680807866036,77.2179296526843,6.17702843089183e-08,1.47768246796779e-05,9.67268817962993,"SLC3A2"
2.1725051419558,4.55602141691023,76.6172416639234,6.38833477199261e-08,1.50535837631414e-05,9.63664570548824,"ATP8B2"
3.26959578295462,6.52051692747315,76.5943349628363,6.39656760061575e-08,1.50535837631414e-05,9.63526422627627,"TRPV3"
-5.8767267185181,2.93836335925905,-76.5401163207997,6.41610630051109e-08,1.50535837631414e-05,9.63199228668416,"IFITM1"
3.33018536854499,9.85931798168677,76.3364307898538,6.4901682732343e-08,1.5127135536213e-05,9.61967438514161,"ZFP36"
-3.31132871928988,7.14341139024723,-76.2277539808355,6.53011506440166e-08,1.5127135536213e-05,9.61308525100718,"BEX3"
1.72559876539567,0.862799382697835,76.0482001100326,6.5967802935402e-08,1.51385835449302e-05,9.60217294129466,"ENSG00000277342"
-1.81758103732149,9.71945964545277,-75.9921047952914,6.61777920600209e-08,1.51385835449302e-05,9.598757148244,"RPL7A"
2.14733603256475,4.44671028746646,75.5120621104563,6.80088997406665e-08,1.54608306795536e-05,9.56939632598723,"PAX8-AS1"
7.94343121939699,4.32048408138057,75.2793775251377,6.89189148933707e-08,1.55055174406838e-05,9.55508051024039,"IGFN1"
1.65268729409731,4.90234569133797,75.2454786315347,6.9052740166429e-08,1.55055174406838e-05,9.55299028212966,"SENP6"
3.18128322862058,7.02880929809943,75.0060641216253,7.00070662074504e-08,1.55424438148163e-05,9.53819427585966,"SNX9"
1.51406358281231,6.87480087277763,74.9912919398641,7.0066479862427e-08,1.55424438148163e-05,9.53727941345615,"LUC7L3"
2.2830298772675,9.86022463265495,74.8318916111419,7.07115555847628e-08,1.5576582909159e-05,9.52739320346575,"DDX5"
